"month","day.of.month","year","temp","day.of.year","time"
9,27,"1999",80.6,270,1731
9,28,"1999",80.2,271,1732
9,29,"1999",81.3,272,1733
9,30,"1999",80.7,273,1734
10,1,"1999",81.3,274,1735
10,2,"1999",81.3,275,1736
10,3,"1999",81,276,1737
10,4,"1999",79.1,277,1738
10,5,"1999",79,278,1739
10,6,"1999",79.4,279,1740
10,7,"1999",78.4,280,1741
10,8,"1999",77.8,281,1742
10,9,"1999",76.6,282,1743
10,10,"1999",75.4,283,1744
10,11,"1999",74.4,284,1745
10,12,"1999",73.8,285,1746
10,13,"1999",76.2,286,1747
10,14,"1999",74.7,287,1748
10,15,"1999",73.5,288,1749
10,16,"1999",74.7,289,1750
10,17,"1999",74.9,290,1751
10,18,"1999",75.7,291,1752
10,19,"1999",73.8,292,1753
10,20,"1999",74.1,293,1754
10,21,"1999",76.5,294,1755
10,22,"1999",77.3,295,1756
10,23,"1999",77.3,296,1757
10,24,"1999",76.2,297,1758
10,25,"1999",73.1,298,1759
10,26,"1999",73.6,299,1760
10,27,"1999",75,300,1761
10,28,"1999",75.4,301,1762
10,29,"1999",72.9,302,1763
10,30,"1999",73.6,303,1764
10,31,"1999",72.3,304,1765
11,1,"1999",71.6,305,1766
11,2,"1999",71.4,306,1767
11,3,"1999",71.8,307,1768
11,4,"1999",70,308,1769
11,5,"1999",68.6,309,1770
11,6,"1999",68.6,310,1771
11,7,"1999",67.8,311,1772
11,8,"1999",68.5,312,1773
11,9,"1999",70,313,1774
11,10,"1999",71.3,314,1775
11,11,"1999",70.6,315,1776
11,12,"1999",70.1,316,1777
11,13,"1999",68.4,317,1778
11,14,"1999",66,318,1779
11,15,"1999",67.3,319,1780
11,16,"1999",69.2,320,1781
11,17,"1999",70.4,321,1782
11,18,"1999",71.3,322,1783
11,19,"1999",73.4,323,1784
11,20,"1999",73.6,324,1785
11,21,"1999",78.8,325,1786
11,22,"1999",75,326,1787
11,23,"1999",73.7,327,1788
11,24,"1999",69.1,328,1789
11,25,"1999",65.6,329,1790
11,26,"1999",62.7,330,1791
11,27,"1999",61.1,331,1792
11,28,"1999",59.7,332,1793
11,29,"1999",59.1,333,1794
11,30,"1999",59.5,334,1795
12,1,"1999",58.6,335,1796
12,2,"1999",56.9,336,1797
12,3,"1999",57.2,337,1798
12,4,"1999",58.8,338,1799
12,5,"1999",59.7,339,1800
12,6,"1999",61.1,340,1801
12,7,"1999",63.6,341,1802
12,8,"1999",61.8,342,1803
12,9,"1999",61.8,343,1804
12,10,"1999",61.5,344,1805
12,11,"1999",60.9,345,1806
12,12,"1999",59.6,346,1807
12,13,"1999",62.2,347,1808
12,14,"1999",62.5,348,1809
12,15,"1999",62.4,349,1810
12,16,"1999",62.6,350,1811
12,17,"1999",61.7,351,1812
12,18,"1999",62,352,1813
12,19,"1999",64,353,1814
12,20,"1999",64.3,354,1815
12,21,"1999",66.1,355,1816
12,22,"1999",61.9,356,1817
12,23,"1999",62.2,357,1818
12,24,"1999",59.1,358,1819
12,25,"1999",58,359,1820
12,26,"1999",57.9,360,1821
12,27,"1999",60,361,1822
12,28,"1999",59.9,362,1823
12,29,"1999",62.6,363,1824
12,30,"1999",60.4,364,1825
12,31,"1999",62.8,365,1826
1,1,"2000",63.7,1,1827
1,2,"2000",64.2,2,1828
1,3,"2000",61.8,3,1829
1,4,"2000",55.7,4,1830
1,5,"2000",52.1,5,1831
1,6,"2000",54.1,6,1832
1,7,"2000",57.4,7,1833
1,8,"2000",53.8,8,1834
1,9,"2000",55.3,9,1835
1,10,"2000",54.8,10,1836
1,11,"2000",54,11,1837
1,12,"2000",53.4,12,1838
1,13,"2000",53.7,13,1839
1,14,"2000",56,14,1840
1,15,"2000",57.3,15,1841
1,16,"2000",56.8,16,1842
1,17,"2000",57.5,17,1843
1,18,"2000",57.2,18,1844
1,19,"2000",56.8,19,1845
1,20,"2000",57.8,20,1846
1,21,"2000",54,21,1847
1,22,"2000",54.9,22,1848
1,23,"2000",57,23,1849
1,24,"2000",64.7,24,1850
1,25,"2000",60.2,25,1851
1,26,"2000",57.2,26,1852
1,27,"2000",49.9,27,1853
1,28,"2000",47.1,28,1854
1,29,"2000",52.1,29,1855
1,30,"2000",52.4,30,1856
1,31,"2000",52.6,31,1857
2,1,"2000",55.7,32,1858
2,2,"2000",56,33,1859
2,3,"2000",56.9,34,1860
2,4,"2000",57.1,35,1861
2,5,"2000",57.5,36,1862
2,6,"2000",57.1,37,1863
2,7,"2000",58.9,38,1864
2,8,"2000",57.5,39,1865
2,9,"2000",57,40,1866
2,10,"2000",56.8,41,1867
2,11,"2000",57.5,42,1868
2,12,"2000",57.5,43,1869
2,13,"2000",56.6,44,1870
2,14,"2000",59.3,45,1871
2,15,"2000",61.1,46,1872
2,16,"2000",58.2,47,1873
2,17,"2000",57,48,1874
2,18,"2000",58.6,49,1875
2,19,"2000",59.4,50,1876
2,20,"2000",57.3,51,1877
2,21,"2000",57.4,52,1878
2,22,"2000",59.8,53,1879
2,23,"2000",56.2,54,1880
2,24,"2000",57.5,55,1881
2,25,"2000",57.3,56,1882
2,26,"2000",55,57,1883
2,27,"2000",55.7,58,1884
2,28,"2000",56.6,59,1885
2,29,"2000",58.6,60,1886
3,1,"2000",53.4,61,1887
3,2,"2000",56.5,62,1888
3,3,"2000",60.5,63,1889
3,4,"2000",60.1,64,1890
3,5,"2000",58.7,65,1891
3,6,"2000",60.9,66,1892
3,7,"2000",52.9,67,1893
3,8,"2000",53.7,68,1894
3,9,"2000",56.6,69,1895
3,10,"2000",59.1,70,1896
3,11,"2000",60.2,71,1897
3,12,"2000",60.6,72,1898
3,13,"2000",62.5,73,1899
3,14,"2000",61.2,74,1900
3,15,"2000",60.8,75,1901
3,16,"2000",60.5,76,1902
3,17,"2000",63.9,77,1903
3,18,"2000",63.9,78,1904
3,19,"2000",61.4,79,1905
3,20,"2000",61.1,80,1906
3,21,"2000",59.5,81,1907
3,22,"2000",59.3,82,1908
3,23,"2000",56,83,1909
3,24,"2000",59.3,84,1910
3,25,"2000",60.7,85,1911
3,26,"2000",62.3,86,1912
3,27,"2000",62.2,87,1913
3,28,"2000",65.7,88,1914
3,29,"2000",67.3,89,1915
3,30,"2000",72.6,90,1916
3,31,"2000",75.3,91,1917
4,1,"2000",82.4,92,1918
4,2,"2000",75.5,93,1919
4,3,"2000",71.4,94,1920
4,4,"2000",73.1,95,1921
4,5,"2000",77.7,96,1922
4,6,"2000",75.3,97,1923
4,7,"2000",66.3,98,1924
4,8,"2000",64.6,99,1925
4,9,"2000",63.8,100,1926
4,10,"2000",66.1,101,1927
4,11,"2000",81,102,1928
4,13,"2000",71.6,104,1930
4,14,"2000",68.6,105,1931
4,15,"2000",70.7,106,1932
4,16,"2000",73,107,1933
4,17,"2000",77.9,108,1934
4,18,"2000",78.8,109,1935
4,19,"2000",73.1,110,1936
4,20,"2000",70.6,111,1937
4,21,"2000",72.8,112,1938
4,22,"2000",69.6,113,1939
4,23,"2000",70.8,114,1940
4,24,"2000",72.8,115,1941
4,25,"2000",72.1,116,1942
4,26,"2000",74.9,117,1943
4,27,"2000",74.5,118,1944
4,28,"2000",70.3,119,1945
4,29,"2000",71.2,120,1946
4,30,"2000",74.3,121,1947
5,1,"2000",71,122,1948
5,2,"2000",74.6,123,1949
5,3,"2000",84.5,124,1950
5,4,"2000",73.9,125,1951
5,5,"2000",71.3,126,1952
5,6,"2000",69.1,127,1953
5,7,"2000",67.5,128,1954
5,8,"2000",69.2,129,1955
5,9,"2000",71.2,130,1956
5,10,"2000",72.3,131,1957
5,11,"2000",73.6,132,1958
5,12,"2000",74.8,133,1959
5,13,"2000",78.4,134,1960
5,14,"2000",78.9,135,1961
5,15,"2000",76.6,136,1962
5,16,"2000",79.4,137,1963
5,17,"2000",86.4,138,1964
5,18,"2000",75.2,139,1965
5,19,"2000",76.6,140,1966
5,20,"2000",79,141,1967
5,21,"2000",79.2,142,1968
5,22,"2000",77,143,1969
5,23,"2000",73.7,144,1970
5,24,"2000",79.2,145,1971
5,25,"2000",81.4,146,1972
5,26,"2000",74.4,147,1973
5,27,"2000",76,148,1974
5,28,"2000",79.8,149,1975
5,29,"2000",86.6,150,1976
5,30,"2000",87.3,151,1977
5,31,"2000",81,152,1978
6,1,"2000",79.8,153,1979
6,2,"2000",78.9,154,1980
6,3,"2000",76.3,155,1981
6,4,"2000",76.7,156,1982
6,5,"2000",78.6,157,1983
6,6,"2000",79.5,158,1984
6,7,"2000",79.8,159,1985
6,8,"2000",81.6,160,1986
6,9,"2000",82.4,161,1987
6,10,"2000",84.1,162,1988
6,11,"2000",86.6,163,1989
6,12,"2000",82.9,164,1990
6,13,"2000",83.6,165,1991
6,14,"2000",85,166,1992
6,15,"2000",85.8,167,1993
6,16,"2000",85.6,168,1994
6,17,"2000",87.8,169,1995
6,18,"2000",83.2,170,1996
6,19,"2000",78.3,171,1997
6,20,"2000",78.5,172,1998
6,21,"2000",79.5,173,1999
6,22,"2000",78.1,174,2000
6,23,"2000",79.3,175,2001
6,24,"2000",81.4,176,2002
6,25,"2000",82.5,177,2003
6,26,"2000",83.7,178,2004
6,27,"2000",82.1,179,2005
6,28,"2000",81.7,180,2006
6,29,"2000",80.3,181,2007
6,30,"2000",80.5,182,2008
7,1,"2000",79.8,183,2009
7,2,"2000",81.5,184,2010
7,3,"2000",82.3,185,2011
7,4,"2000",83.7,186,2012
7,5,"2000",85,187,2013
7,6,"2000",86,188,2014
7,7,"2000",88.2,189,2015
7,8,"2000",89.8,190,2016
7,9,"2000",88.7,191,2017
7,10,"2000",86.1,192,2018
7,11,"2000",84.5,193,2019
7,12,"2000",85.3,194,2020
7,13,"2000",88.2,195,2021
7,14,"2000",83.8,196,2022
7,15,"2000",83,197,2023
7,16,"2000",81.6,198,2024
7,17,"2000",82.1,199,2025
7,18,"2000",80.5,200,2026
7,19,"2000",82.5,201,2027
7,20,"2000",84,202,2028
7,21,"2000",85.2,203,2029
7,22,"2000",83.2,204,2030
7,23,"2000",79.5,205,2031
7,24,"2000",80.6,206,2032
7,25,"2000",82.7,207,2033
7,26,"2000",85.2,208,2034
7,27,"2000",84.7,209,2035
7,28,"2000",90.2,210,2036
7,29,"2000",93.8,211,2037
7,30,"2000",94.5,212,2038
7,31,"2000",88.2,213,2039
8,1,"2000",82.7,214,2040
8,2,"2000",82.2,215,2041
8,3,"2000",82.6,216,2042
8,4,"2000",81.6,217,2043
8,5,"2000",81.5,218,2044
8,6,"2000",82.6,219,2045
8,7,"2000",81.9,220,2046
8,8,"2000",82.9,221,2047
8,9,"2000",82.5,222,2048
8,10,"2000",80.4,223,2049
8,11,"2000",82,224,2050
8,12,"2000",81.7,225,2051
8,13,"2000",80.7,226,2052
8,14,"2000",81.5,227,2053
8,15,"2000",83.8,228,2054
8,16,"2000",85.3,229,2055
8,17,"2000",83.3,230,2056
8,18,"2000",83.4,231,2057
8,19,"2000",82.3,232,2058
8,20,"2000",81.9,233,2059
8,21,"2000",82.9,234,2060
8,22,"2000",84.8,235,2061
8,23,"2000",85.9,236,2062
8,24,"2000",86,237,2063
8,25,"2000",87.5,238,2064
8,26,"2000",85.2,239,2065
8,27,"2000",83,240,2066
8,28,"2000",81.6,241,2067
8,29,"2000",81.5,242,2068
8,30,"2000",81,243,2069
8,31,"2000",80.3,244,2070
9,1,"2000",80.9,245,2071
9,2,"2000",81.5,246,2072
9,3,"2000",85,247,2073
9,4,"2000",81.8,248,2074
9,5,"2000",84,249,2075
9,6,"2000",83,250,2076
9,7,"2000",81.6,251,2077
9,8,"2000",81.1,252,2078
9,9,"2000",79.5,253,2079
9,10,"2000",79.8,254,2080
9,11,"2000",82.7,255,2081
9,12,"2000",84.9,256,2082
9,13,"2000",81.5,257,2083
9,14,"2000",80.1,258,2084
9,15,"2000",79.3,259,2085
9,16,"2000",78.4,260,2086
9,17,"2000",78.7,261,2087
9,18,"2000",78.7,262,2088
9,19,"2000",78.9,263,2089
9,20,"2000",80.1,264,2090
9,21,"2000",82.4,265,2091
9,22,"2000",81.8,266,2092
9,23,"2000",83.9,267,2093
9,24,"2000",81.1,268,2094
9,25,"2000",79.4,269,2095
9,26,"2000",77.4,270,2096
9,27,"2000",76.1,271,2097
9,28,"2000",75,272,2098
9,29,"2000",75.3,273,2099
9,30,"2000",75.3,274,2100
10,1,"2000",73.7,275,2101
10,2,"2000",76,276,2102
10,3,"2000",76.7,277,2103
10,4,"2000",79.6,278,2104
10,5,"2000",79.4,279,2105
10,6,"2000",77.8,280,2106
10,7,"2000",78.8,281,2107
10,8,"2000",81.9,282,2108
10,9,"2000",80.4,283,2109
10,10,"2000",79.7,284,2110
10,11,"2000",77.2,285,2111
10,12,"2000",75.3,286,2112
10,13,"2000",74.3,287,2113
10,14,"2000",72,288,2114
10,15,"2000",73.8,289,2115
10,16,"2000",74.7,290,2116
10,17,"2000",75.4,291,2117
10,18,"2000",74,292,2118
10,19,"2000",73.4,293,2119
10,20,"2000",73.1,294,2120
10,21,"2000",71,295,2121
10,22,"2000",68.8,296,2122
10,23,"2000",68.1,297,2123
10,24,"2000",65.2,298,2124
10,25,"2000",64.4,299,2125
10,26,"2000",67,300,2126
10,27,"2000",67.9,301,2127
10,28,"2000",68,302,2128
10,29,"2000",69.5,303,2129
10,30,"2000",69.9,304,2130
10,31,"2000",68.3,305,2131
11,1,"2000",68,306,2132
11,2,"2000",68.2,307,2133
11,3,"2000",68.5,308,2134
11,4,"2000",69.1,309,2135
11,5,"2000",69.6,310,2136
11,6,"2000",69.4,311,2137
11,7,"2000",67.6,312,2138
11,8,"2000",70.1,313,2139
11,9,"2000",69.9,314,2140
11,10,"2000",70.5,315,2141
11,11,"2000",70.9,316,2142
11,12,"2000",71.1,317,2143
11,13,"2000",69.4,318,2144
11,14,"2000",69.4,319,2145
11,15,"2000",67.7,320,2146
11,16,"2000",69.2,321,2147
11,17,"2000",67.3,322,2148
11,18,"2000",66.4,323,2149
11,19,"2000",65.9,324,2150
11,20,"2000",65.5,325,2151
11,21,"2000",65.9,326,2152
11,22,"2000",66.5,327,2153
11,23,"2000",66.8,328,2154
11,24,"2000",64.8,329,2155
11,25,"2000",64.7,330,2156
11,26,"2000",64.7,331,2157
11,27,"2000",68.2,332,2158
11,28,"2000",65.9,333,2159
11,29,"2000",60.3,334,2160
11,30,"2000",60.1,335,2161
12,1,"2000",63.5,336,2162
12,2,"2000",62.1,337,2163
12,3,"2000",61.3,338,2164
12,4,"2000",63.4,339,2165
12,5,"2000",62.9,340,2166
12,6,"2000",60.1,341,2167
12,7,"2000",62.7,342,2168
12,8,"2000",60.4,343,2169
12,9,"2000",58.5,344,2170
12,10,"2000",60,345,2171
12,11,"2000",60.8,346,2172
12,12,"2000",61.4,347,2173
12,13,"2000",60.1,348,2174
12,14,"2000",59.3,349,2175
12,15,"2000",61,350,2176
12,16,"2000",62.8,351,2177
12,17,"2000",63.1,352,2178
12,18,"2000",59.9,353,2179
12,19,"2000",61,354,2180
12,20,"2000",59.9,355,2181
12,21,"2000",57.9,356,2182
12,22,"2000",57.4,357,2183
12,23,"2000",60.3,358,2184
12,24,"2000",59,359,2185
12,25,"2000",59,360,2186
12,26,"2000",57.3,361,2187
12,27,"2000",56.7,362,2188
12,28,"2000",58.8,363,2189
12,29,"2000",63.1,364,2190
12,30,"2000",60.2,365,2191
12,31,"2000",61.3,366,2192
1,1,"2001",61,1,2193
1,2,"2001",58.9,2,2194
1,3,"2001",59.9,3,2195
1,4,"2001",59.9,4,2196
1,5,"2001",60,5,2197
1,6,"2001",60.1,6,2198
1,7,"2001",59.2,7,2199
1,8,"2001",58.8,8,2200
1,9,"2001",58.7,9,2201
1,10,"2001",59,10,2202
1,11,"2001",59.9,11,2203
1,12,"2001",59.8,12,2204
1,13,"2001",59.1,13,2205
1,14,"2001",61.2,14,2206
1,15,"2001",63.8,15,2207
1,16,"2001",59.8,16,2208
1,17,"2001",61.2,17,2209
1,18,"2001",60.1,18,2210
1,19,"2001",57.6,19,2211
1,20,"2001",57.9,20,2212
1,21,"2001",58.2,21,2213
1,22,"2001",56.6,22,2214
1,23,"2001",56.6,23,2215
1,24,"2001",58.6,24,2216
1,25,"2001",58.4,25,2217
1,26,"2001",56.7,26,2218
1,27,"2001",53.6,27,2219
1,28,"2001",54.8,28,2220
1,29,"2001",56.9,29,2221
1,30,"2001",58,30,2222
1,31,"2001",64.8,31,2223
2,1,"2001",61.1,32,2224
2,2,"2001",62.8,33,2225
2,3,"2001",59.2,34,2226
2,4,"2001",57.6,35,2227
2,5,"2001",58.2,36,2228
2,6,"2001",57.9,37,2229
2,7,"2001",58.4,38,2230
2,8,"2001",57.1,39,2231
2,9,"2001",58.2,40,2232
2,10,"2001",59.3,41,2233
2,11,"2001",61.2,42,2234
2,12,"2001",62.7,43,2235
2,13,"2001",59.1,44,2236
2,14,"2001",59.9,45,2237
2,15,"2001",58.6,46,2238
2,16,"2001",59,47,2239
2,17,"2001",56.1,48,2240
2,18,"2001",58.6,49,2241
2,19,"2001",59.1,50,2242
2,20,"2001",56.3,51,2243
2,21,"2001",55,52,2244
2,22,"2001",57.2,53,2245
2,23,"2001",58.9,54,2246
2,24,"2001",61.8,55,2247
2,25,"2001",64.2,56,2248
2,26,"2001",65,57,2249
2,27,"2001",67.7,58,2250
2,28,"2001",67.9,59,2251
3,1,"2001",74.5,60,2252
3,2,"2001",64.4,61,2253
3,3,"2001",61.6,62,2254
3,4,"2001",62.7,63,2255
3,5,"2001",65.2,64,2256
3,6,"2001",65.3,65,2257
3,7,"2001",66.8,66,2258
3,8,"2001",67.7,67,2259
3,9,"2001",63.4,68,2260
3,10,"2001",64.9,69,2261
3,11,"2001",66.8,70,2262
3,12,"2001",63.4,71,2263
3,13,"2001",62.8,72,2264
3,14,"2001",63.6,73,2265
3,15,"2001",67,74,2266
3,16,"2001",63.8,75,2267
3,17,"2001",63.1,76,2268
3,18,"2001",65.6,77,2269
3,19,"2001",68.6,78,2270
3,20,"2001",71.5,79,2271
3,21,"2001",69.3,80,2272
3,22,"2001",67.3,81,2273
3,23,"2001",71.6,82,2274
3,24,"2001",66.4,83,2275
3,25,"2001",69.8,84,2276
3,26,"2001",72.8,85,2277
3,27,"2001",77.1,86,2278
3,28,"2001",79.3,87,2279
3,29,"2001",79.6,88,2280
3,30,"2001",80.6,89,2281
3,31,"2001",85.5,90,2282
4,1,"2001",71.7,91,2283
4,2,"2001",68.8,92,2284
4,3,"2001",66.8,93,2285
4,4,"2001",66.8,94,2286
4,5,"2001",63.7,95,2287
4,6,"2001",65.3,96,2288
4,7,"2001",67.8,97,2289
4,8,"2001",66.4,98,2290
4,9,"2001",71,99,2291
4,10,"2001",70.9,100,2292
4,11,"2001",69.9,101,2293
4,12,"2001",70.6,102,2294
4,13,"2001",74.7,103,2295
4,14,"2001",70.3,104,2296
4,15,"2001",68.3,105,2297
4,16,"2001",75,106,2298
4,17,"2001",81,107,2299
4,18,"2001",81.1,108,2300
4,19,"2001",71.8,109,2301
4,20,"2001",70.8,110,2302
4,21,"2001",76.3,111,2303
4,22,"2001",84.3,112,2304
4,23,"2001",75.2,113,2305
4,24,"2001",69.2,114,2306
4,25,"2001",66.7,115,2307
4,26,"2001",67.4,116,2308
4,27,"2001",69.2,117,2309
4,28,"2001",72.2,118,2310
4,29,"2001",77.5,119,2311
4,30,"2001",84.8,120,2312
5,1,"2001",74.5,121,2313
5,2,"2001",72.7,122,2314
5,3,"2001",72.6,123,2315
5,4,"2001",77.8,124,2316
5,5,"2001",84,125,2317
5,6,"2001",82,126,2318
5,7,"2001",71.2,127,2319
5,8,"2001",74,128,2320
5,9,"2001",75.5,129,2321
5,10,"2001",70.4,130,2322
5,11,"2001",73.4,131,2323
5,12,"2001",86.4,132,2324
5,13,"2001",77.6,133,2325
5,14,"2001",71.7,134,2326
5,15,"2001",68.3,135,2327
5,16,"2001",68.4,136,2328
5,17,"2001",72,137,2329
5,18,"2001",72.7,138,2330
5,19,"2001",75.3,139,2331
5,20,"2001",78.7,140,2332
5,21,"2001",81.9,141,2333
5,22,"2001",80.9,142,2334
5,23,"2001",82.7,143,2335
5,24,"2001",86.9,144,2336
5,25,"2001",86.7,145,2337
5,26,"2001",91.8,146,2338
5,27,"2001",92.7,147,2339
5,28,"2001",82.1,148,2340
5,29,"2001",77.7,149,2341
5,30,"2001",78.2,150,2342
5,31,"2001",80.4,151,2343
6,1,"2001",83,152,2344
6,2,"2001",84.4,153,2345
6,3,"2001",83.3,154,2346
6,4,"2001",82.1,155,2347
6,5,"2001",81.6,156,2348
6,6,"2001",76,157,2349
6,7,"2001",76.3,158,2350
6,8,"2001",76.2,159,2351
6,9,"2001",78,160,2352
6,10,"2001",79.2,161,2353
6,11,"2001",82.2,162,2354
6,12,"2001",83,163,2355
6,13,"2001",85.1,164,2356
6,14,"2001",85.4,165,2357
6,15,"2001",86.3,166,2358
6,16,"2001",79.6,167,2359
6,17,"2001",79.6,168,2360
6,18,"2001",82,169,2361
6,19,"2001",82.6,170,2362
6,20,"2001",86.1,171,2363
6,21,"2001",84.6,172,2364
6,22,"2001",80,173,2365
6,23,"2001",78.6,174,2366
6,24,"2001",80.2,175,2367
6,25,"2001",80.4,176,2368
6,26,"2001",79.7,177,2369
6,27,"2001",81.5,178,2370
6,28,"2001",80.8,179,2371
6,29,"2001",82,180,2372
6,30,"2001",81.3,181,2373
7,1,"2001",81.1,182,2374
7,2,"2001",81.2,183,2375
7,3,"2001",80.9,184,2376
7,4,"2001",79.8,185,2377
7,5,"2001",79.4,186,2378
7,6,"2001",80.6,187,2379
7,7,"2001",84,188,2380
7,8,"2001",82.9,189,2381
7,9,"2001",84.4,190,2382
7,10,"2001",87.3,191,2383
7,11,"2001",85.2,192,2384
7,12,"2001",85.4,193,2385
7,13,"2001",86.3,194,2386
7,14,"2001",85.4,195,2387
7,15,"2001",84.7,196,2388
7,16,"2001",84.6,197,2389
7,17,"2001",85.1,198,2390
7,18,"2001",86.8,199,2391
7,19,"2001",85.8,200,2392
7,20,"2001",85.2,201,2393
7,21,"2001",85.3,202,2394
7,22,"2001",84.9,203,2395
7,23,"2001",83.9,204,2396
7,24,"2001",83.1,205,2397
7,25,"2001",81.6,206,2398
7,26,"2001",82.2,207,2399
7,27,"2001",83.9,208,2400
7,28,"2001",84.6,209,2401
7,29,"2001",85.2,210,2402
7,30,"2001",87,211,2403
7,31,"2001",84.5,212,2404
8,1,"2001",83.8,213,2405
8,2,"2001",84.1,214,2406
8,3,"2001",85.8,215,2407
8,4,"2001",86.1,216,2408
8,5,"2001",84.8,217,2409
8,6,"2001",84.9,218,2410
8,7,"2001",86,219,2411
8,8,"2001",85.8,220,2412
8,9,"2001",86.2,221,2413
8,10,"2001",86.4,222,2414
8,11,"2001",87,223,2415
8,12,"2001",88.5,224,2416
8,13,"2001",87.5,225,2417
8,14,"2001",84.8,226,2418
8,15,"2001",83.7,227,2419
8,16,"2001",85.6,228,2420
8,17,"2001",85,229,2421
8,18,"2001",84,230,2422
8,19,"2001",83.5,231,2423
8,20,"2001",83.9,232,2424
8,21,"2001",84.6,233,2425
8,22,"2001",82.9,234,2426
8,23,"2001",84,235,2427
8,24,"2001",90,236,2428
8,25,"2001",89.9,237,2429
8,26,"2001",83.5,238,2430
8,27,"2001",82.6,239,2431
8,28,"2001",83.2,240,2432
8,29,"2001",83.2,241,2433
8,30,"2001",83.9,242,2434
8,31,"2001",83.7,243,2435
9,1,"2001",82.8,244,2436
9,2,"2001",83.6,245,2437
9,3,"2001",83,246,2438
9,4,"2001",85.8,247,2439
9,5,"2001",87.4,248,2440
9,6,"2001",89.5,249,2441
9,7,"2001",85.6,250,2442
9,8,"2001",82.2,251,2443
9,9,"2001",84.1,252,2444
9,10,"2001",82.5,253,2445
9,11,"2001",80,254,2446
9,12,"2001",82.5,255,2447
9,13,"2001",84.5,256,2448
9,14,"2001",79.6,257,2449
9,15,"2001",79,258,2450
9,16,"2001",78.4,259,2451
9,17,"2001",78.8,260,2452
9,18,"2001",78.9,261,2453
9,19,"2001",79.1,262,2454
9,20,"2001",82.3,263,2455
9,21,"2001",83.2,264,2456
9,22,"2001",81.7,265,2457
9,23,"2001",82.9,266,2458
9,24,"2001",82.9,267,2459
9,25,"2001",81.3,268,2460
9,26,"2001",82.6,269,2461
9,27,"2001",82.8,270,2462
9,28,"2001",79.8,271,2463
9,29,"2001",77.5,272,2464
9,30,"2001",76.8,273,2465
10,1,"2001",77.2,274,2466
10,2,"2001",76.6,275,2467
10,3,"2001",77.2,276,2468
10,4,"2001",77.8,277,2469
10,5,"2001",78.5,278,2470
10,6,"2001",77.3,279,2471
10,7,"2001",76.9,280,2472
10,8,"2001",77.1,281,2473
10,9,"2001",77.1,282,2474
10,10,"2001",76.7,283,2475
10,11,"2001",76.8,284,2476
10,12,"2001",76.9,285,2477
10,13,"2001",77.5,286,2478
10,14,"2001",79.2,287,2479
10,15,"2001",77.6,288,2480
10,16,"2001",75.5,289,2481
10,17,"2001",75.1,290,2482
10,18,"2001",74.9,291,2483
10,19,"2001",75.1,292,2484
10,20,"2001",75,293,2485
10,21,"2001",74.5,294,2486
10,22,"2001",72.9,295,2487
10,23,"2001",73.3,296,2488
10,24,"2001",75.7,297,2489
10,25,"2001",73.5,298,2490
10,26,"2001",72.5,299,2491
10,27,"2001",71.2,300,2492
10,28,"2001",69.2,301,2493
10,29,"2001",68.7,302,2494
10,30,"2001",67.6,303,2495
10,31,"2001",67.3,304,2496
11,1,"2001",68.7,305,2497
11,2,"2001",70.3,306,2498
11,3,"2001",72.1,307,2499
11,4,"2001",74.3,308,2500
11,5,"2001",72.8,309,2501
11,6,"2001",68.3,310,2502
11,7,"2001",68.6,311,2503
11,8,"2001",67.4,312,2504
11,9,"2001",68.8,313,2505
11,10,"2001",69.6,314,2506
11,11,"2001",68.4,315,2507
11,12,"2001",68.2,316,2508
11,13,"2001",69,317,2509
11,14,"2001",72.5,318,2510
11,15,"2001",70.2,319,2511
11,16,"2001",68.3,320,2512
11,17,"2001",65.8,321,2513
11,18,"2001",61.1,322,2514
11,19,"2001",59.7,323,2515
11,20,"2001",60.8,324,2516
11,21,"2001",65.7,325,2517
11,22,"2001",60.7,326,2518
11,23,"2001",60.3,327,2519
11,24,"2001",63.2,328,2520
11,25,"2001",65.5,329,2521
11,26,"2001",63.5,330,2522
11,27,"2001",64.5,331,2523
11,28,"2001",66.3,332,2524
11,29,"2001",68.5,333,2525
11,30,"2001",67,334,2526
12,1,"2001",62.5,335,2527
12,2,"2001",62.6,336,2528
12,3,"2001",60.1,337,2529
12,4,"2001",59,338,2530
12,5,"2001",60.4,339,2531
12,6,"2001",59.5,340,2532
12,7,"2001",60.6,341,2533
12,8,"2001",63.8,342,2534
12,9,"2001",59.7,343,2535
12,10,"2001",59.7,344,2536
12,11,"2001",61.3,345,2537
12,12,"2001",63.1,346,2538
12,13,"2001",61.4,347,2539
12,14,"2001",58.9,348,2540
12,15,"2001",59,349,2541
12,16,"2001",57.2,350,2542
12,17,"2001",56.9,351,2543
12,18,"2001",60.7,352,2544
12,19,"2001",58.2,353,2545
12,20,"2001",54.2,354,2546
12,21,"2001",52.7,355,2547
12,22,"2001",54.6,356,2548
12,23,"2001",57.3,357,2549
12,24,"2001",58.2,358,2550
12,25,"2001",61.4,359,2551
12,26,"2001",66.6,360,2552
12,27,"2001",69.9,361,2553
12,28,"2001",62.9,362,2554
12,29,"2001",60.5,363,2555
12,30,"2001",58.9,364,2556
12,31,"2001",55.5,365,2557
1,1,"2002",56.5,1,2558
1,2,"2002",59.3,2,2559
1,3,"2002",53.6,3,2560
1,4,"2002",53.6,4,2561
1,5,"2002",55.5,5,2562
1,6,"2002",50.1,6,2563
