"school","class","gender","social","raven","id","english","math","year"
"24","1","girl","9",32,"578",89,37,0
"24","1","girl","9",32,"578",89,36,1
"24","1","girl","9",32,"578",74,37,2
"24","1","girl","2",32,"579",87,35,0
"24","1","girl","2",32,"579",87,35,1
"24","1","girl","2",32,"579",77,37,2
"24","1","girl","4",28,"580",41,20,0
"24","1","girl","4",28,"580",74,29,1
"24","1","girl","4",28,"580",36,36,2
"24","1","girl","4",22,"582",25,12,0
"24","1","girl","4",22,"582",68,15,1
"24","1","girl","4",22,"582",17,23,2
"24","1","girl","4",21,"583",71,18,0
"24","1","girl","4",21,"583",81,27,1
"24","1","girl","4",21,"583",46,31,2
"24","1","girl","5",24,"584",70,22,0
"24","1","girl","5",24,"584",84,20,1
"24","1","girl","5",24,"584",41,31,2
"24","1","boy","4",24,"585",43,26,0
"24","1","boy","4",24,"585",72,24,1
"24","1","boy","4",24,"585",48,36,2
"24","1","girl","4",23,"586",52,26,0
"24","1","girl","4",23,"586",76,27,1
"24","1","girl","4",23,"586",34,29,2
"24","1","girl","4",32,"587",86,31,0
"24","1","girl","4",32,"587",88,38,1
"24","1","girl","4",32,"587",55,38,2
"25","1","girl","9",16,"589",32,20,0
"25","1","girl","9",16,"589",54,15,1
"25","1","girl","9",16,"589",30,25,2
"25","1","girl","4",20,"590",26,23,0
"25","1","girl","4",20,"590",47,22,1
"25","1","girl","6",23,"591",84,22,1
"25","1","girl","6",23,"591",47,31,2
"25","1","boy","9",20,"592",12,22,0
"25","1","boy","9",20,"592",27,12,1
"25","1","boy","9",20,"592",24,28,2
"25","1","girl","9",33,"593",83,31,0
"25","1","girl","9",33,"593",88,30,1
"25","1","boy","9",35,"594",84,38,0
"25","1","boy","9",35,"594",88,34,1
"25","1","boy","9",35,"594",71,34,2
"25","1","girl","2",22,"597",70,25,0
"25","1","girl","2",22,"597",80,19,1
"25","1","girl","2",22,"597",48,32,2
"25","1","girl","9",34,"598",87,34,0
"25","1","girl","9",34,"598",89,36,1
"25","1","girl","9",34,"598",82,40,2
"25","1","girl","1",31,"599",84,36,0
"25","1","girl","1",31,"599",87,35,1
"25","1","girl","1",31,"599",85,39,2
"25","1","boy","4",32,"600",17,24,0
"25","1","boy","4",32,"600",8,30,2
"25","1","boy","3",4,"601",55,27,0
"25","1","boy","3",4,"601",32,16,1
"25","1","boy","3",4,"601",18,33,2
"25","1","boy","5",26,"603",26,30,0
"25","1","boy","5",26,"603",29,22,1
"25","1","boy","5",26,"603",6,29,2
"25","1","boy","9",23,"605",49,25,0
"25","1","boy","9",23,"605",75,26,1
"25","1","boy","9",23,"605",32,34,2
"25","1","boy","4",25,"607",53,27,0
"25","1","boy","4",25,"607",40,24,1
"25","1","boy","6",29,"608",51,31,0
"25","1","boy","6",29,"608",66,29,1
"25","1","boy","1",27,"610",77,30,1
"25","1","boy","1",27,"610",55,35,2
"25","1","boy","9",30,"612",15,18,0
"25","1","boy","9",30,"612",30,23,1
"25","1","boy","9",30,"612",32,33,2
"25","1","boy","6",16,"613",71,31,0
"25","1","boy","6",16,"613",81,28,1
"25","1","boy","6",16,"613",36,32,2
"26","1","boy","4",28,"614",21,21,0
"26","1","boy","4",28,"614",79,26,1
"26","1","girl","6",29,"615",43,31,0
"26","1","girl","6",29,"615",84,36,1
"26","1","girl","6",29,"615",39,36,2
"26","1","girl","6",13,"616",22,25,0
"26","1","girl","6",13,"616",73,27,1
"26","1","girl","4",22,"617",31,20,0
"26","1","girl","4",22,"617",51,25,1
"26","1","girl","4",22,"617",12,35,2
"26","1","boy","4",32,"618",25,30,0
"26","1","boy","4",32,"618",50,25,1
"26","1","boy","4",32,"618",13,34,2
"26","1","boy","9",20,"619",13,23,0
"26","1","boy","9",20,"619",36,20,1
"26","1","boy","4",22,"620",54,29,0
"26","1","boy","4",22,"620",84,31,1
"26","1","boy","4",22,"620",38,37,2
"26","1","boy","4",19,"621",23,15,0
"26","1","boy","4",19,"621",78,18,1
"26","1","boy","4",19,"621",42,24,2
"26","1","boy","4",26,"622",65,30,0
"26","1","boy","4",26,"622",83,34,1
"26","1","boy","4",26,"622",36,33,2
"26","1","girl","9",17,"623",16,11,0
"26","1","girl","9",17,"623",42,16,1
"26","1","boy","4",26,"624",6,11,0
"26","1","boy","4",26,"624",34,14,1
"26","1","boy","4",26,"624",8,11,2
"26","1","girl","4",27,"625",32,32,0
"26","1","girl","4",27,"625",78,35,1
"26","1","girl","4",27,"625",47,37,2
"26","1","girl","5",28,"626",23,25,0
"26","1","girl","5",28,"626",69,29,1
"26","1","girl","5",28,"626",40,33,2
"26","1","boy","4",24,"627",46,22,0
"26","1","boy","4",24,"627",66,20,1
"26","1","boy","4",24,"627",29,26,2
"26","1","girl","4",30,"628",58,33,0
"26","1","girl","4",30,"628",80,38,1
"26","1","girl","4",30,"628",43,39,2
"26","1","girl","4",32,"629",88,22,0
"26","1","girl","4",32,"629",89,29,1
"26","1","boy","9",32,"630",29,15,0
"26","1","boy","9",32,"630",61,25,1
"26","1","boy","4",12,"632",2,13,0
"26","1","boy","4",12,"632",15,18,1
"26","1","girl","4",24,"633",22,25,0
"26","1","girl","4",24,"633",73,31,1
"26","1","girl","4",24,"633",22,29,2
"26","1","girl","4",14,"634",64,31,0
"26","1","girl","4",14,"634",87,36,1
"26","1","girl","4",14,"634",61,37,2
"26","2","boy","4",23,"635",61,34,0
"26","2","boy","4",23,"635",81,28,1
"26","2","boy","4",23,"635",44,36,2
"26","2","boy","4",20,"636",74,28,0
"26","2","boy","4",20,"636",85,33,1
"26","2","girl","4",26,"637",69,24,0
"26","2","girl","4",26,"637",80,20,1
"26","2","girl","4",26,"637",48,33,2
"26","2","boy","4",27,"638",41,31,0
"26","2","boy","4",27,"638",70,30,1
"26","2","girl","4",19,"639",55,32,0
"26","2","girl","4",19,"639",65,30,1
"26","2","girl","4",19,"639",35,35,2
"26","2","boy","4",30,"640",75,33,0
"26","2","boy","4",30,"640",79,28,1
"26","2","boy","4",30,"640",53,30,2
"26","2","boy","7",33,"641",67,33,0
"26","2","boy","7",33,"641",85,35,1
"26","2","boy","7",33,"641",68,39,2
"26","2","boy","9",27,"642",64,24,0
"26","2","boy","9",27,"642",78,18,1
"26","2","boy","9",27,"642",34,27,2
"26","2","boy","4",14,"643",38,17,0
"26","2","boy","4",14,"643",54,14,1
"26","2","boy","4",14,"643",15,18,2
"27","1","girl","2",21,"644",50,22,0
"27","1","girl","2",21,"644",74,21,1
"27","1","girl","2",21,"644",25,33,2
"27","1","boy","3",14,"645",16,16,0
"27","1","boy","3",14,"645",25,23,1
"27","1","boy","4",25,"646",19,19,0
"27","1","boy","4",25,"646",41,22,1
"27","1","boy","4",25,"646",7,29,2
"27","1","boy","4",23,"647",48,15,1
"27","1","boy","4",23,"647",15,28,2
"27","1","girl","6",28,"648",33,25,0
"27","1","girl","6",28,"648",59,26,1
"27","1","girl","6",28,"648",22,30,2
"27","1","boy","2",23,"649",28,28,0
"27","1","boy","2",23,"649",71,26,1
"27","1","boy","2",23,"649",15,31,2
"27","1","girl","5",14,"650",14,18,0
"27","1","girl","5",14,"650",49,8,1
"27","1","girl","5",14,"650",23,14,2
"27","1","boy","4",28,"651",51,28,0
"27","1","boy","4",28,"651",64,26,1
"27","1","boy","4",28,"651",36,36,2
"27","1","boy","4",19,"652",22,23,0
"27","1","boy","4",19,"652",32,16,1
"27","1","boy","4",19,"652",9,23,2
"27","1","boy","6",18,"653",9,8,0
"27","1","boy","6",18,"653",13,7,1
"27","1","girl","2",24,"654",69,20,0
"27","1","girl","2",24,"654",81,21,1
"27","1","girl","2",24,"654",51,33,2
"27","1","boy","3",20,"655",49,23,0
"27","1","boy","3",20,"655",68,25,1
"27","1","boy","3",20,"655",22,33,2
"27","1","boy","4",24,"656",13,25,0
"27","1","boy","4",24,"656",39,22,1
"27","1","boy","4",24,"656",21,31,2
"27","2","girl","4",17,"658",45,17,0
"27","2","girl","4",17,"658",52,8,1
"27","2","girl","6",23,"659",59,27,0
"27","2","girl","6",23,"659",77,28,1
"27","2","girl","6",23,"659",43,39,2
"27","2","boy","3",24,"660",58,22,0
"27","2","boy","3",24,"660",66,27,1
"27","2","boy","3",24,"660",33,32,2
"27","2","boy","4",26,"661",65,26,0
"27","2","boy","4",26,"661",77,22,1
"27","2","boy","4",26,"661",38,32,2
"27","2","boy","9",23,"662",21,22,0
"27","2","boy","9",23,"662",31,14,1
"27","2","girl","6",25,"663",20,19,0
"27","2","girl","6",25,"663",21,16,1
"27","2","girl","6",25,"663",8,21,2
"27","2","girl","2",25,"664",34,18,0
"27","2","girl","2",25,"664",55,20,1
"27","2","girl","2",25,"664",31,29,2
"27","2","girl","4",28,"665",81,36,0
"27","2","girl","4",28,"665",80,37,1
"27","2","girl","4",28,"665",65,39,2
"27","2","girl","7",26,"666",34,25,0
"27","2","girl","7",26,"666",48,24,1
"27","2","girl","7",26,"666",27,29,2
"27","2","boy","4",23,"667",25,24,0
"27","2","boy","4",23,"667",64,19,1
"27","2","boy","4",23,"667",19,28,2
"27","2","girl","5",34,"668",83,24,1
"27","2","girl","5",34,"668",62,33,2
"27","2","boy","4",26,"669",74,18,1
"27","2","boy","4",26,"669",54,29,2
"27","2","boy","6",23,"670",19,18,0
"27","2","boy","6",23,"670",14,19,1
"27","2","boy","6",30,"671",68,30,0
"27","2","boy","6",30,"671",80,36,1
"27","2","boy","6",30,"671",46,37,2
"28","1","girl","6",22,"672",3,13,0
"28","1","girl","6",22,"672",14,13,1
"28","1","girl","6",22,"672",4,14,2
"28","1","girl","5",22,"673",15,11,0
"28","1","girl","5",22,"673",13,9,1
"28","1","girl","5",22,"673",6,14,2
"28","1","boy","6",16,"674",0,1,0
"28","1","boy","6",20,"675",5,18,0
"28","1","girl","4",24,"677",25,16,0
"28","1","girl","4",24,"677",37,14,1
"28","1","girl","4",24,"677",14,22,2
"28","1","girl","7",22,"678",26,9,0
"28","1","girl","7",22,"678",47,10,1
"28","1","girl","7",22,"678",10,13,2
"28","1","boy","7",25,"679",13,21,0
"28","1","boy","7",25,"679",27,14,1
"28","1","boy","7",25,"679",16,31,2
"28","1","girl","5",23,"680",22,25,0
"28","1","girl","5",23,"680",68,22,1
"28","1","girl","5",23,"680",39,39,2
"28","2","girl","9",28,"683",29,10,1
"28","2","girl","9",28,"683",13,14,2
"28","2","boy","7",19,"684",8,14,0
"28","2","boy","7",19,"684",22,17,1
"28","2","boy","7",19,"684",12,21,2
"28","2","girl","2",24,"686",10,24,0
"28","2","girl","2",24,"686",52,24,1
"28","2","girl","2",24,"686",29,21,2
"28","2","girl","9",25,"687",86,27,0
"28","2","girl","9",25,"687",91,30,1
"28","2","girl","3",19,"688",17,12,0
"28","2","girl","3",19,"688",41,28,1
"28","2","girl","3",19,"688",19,25,2
"28","2","boy","1",21,"689",14,11,0
"28","2","boy","1",21,"689",27,24,1
"28","2","boy","1",21,"689",20,27,2
"28","2","boy","4",20,"690",20,27,0
"28","2","boy","4",20,"690",50,16,1
"28","2","boy","4",20,"690",18,22,2
"28","2","boy","5",15,"691",64,29,0
"28","2","boy","5",15,"691",87,33,1
"28","2","boy","5",15,"691",57,37,2
"28","2","girl","4",23,"692",41,26,0
"28","2","girl","4",23,"692",57,23,1
"28","2","girl","4",23,"692",43,29,2
"28","2","girl","1",31,"694",74,29,0
"28","2","girl","1",31,"694",89,32,1
"28","2","girl","1",31,"694",92,39,2
"29","1","boy","6",30,"696",52,23,0
"29","1","boy","6",30,"696",75,29,1
"29","1","boy","6",30,"696",15,29,2
"29","1","boy","4",19,"697",16,21,1
"29","1","boy","4",19,"697",4,22,2
"29","1","girl","4",32,"699",62,32,0
"29","1","girl","4",32,"699",84,35,1
"29","1","girl","4",32,"699",49,36,2
"29","1","girl","7",14,"700",22,18,0
"29","1","girl","7",14,"700",42,23,1
"29","1","girl","4",30,"701",46,19,0
"29","1","girl","4",30,"701",76,27,1
"29","1","girl","4",30,"701",24,29,2
"29","1","girl","2",30,"702",81,30,0
"29","1","girl","2",30,"702",81,31,1
"29","1","girl","2",33,"703",49,22,0
"29","1","girl","2",33,"703",70,29,1
"29","1","girl","2",33,"703",54,32,2
"29","1","boy","3",24,"705",15,20,0
"29","1","boy","3",24,"705",23,32,1
"29","1","boy","4",24,"707",22,19,0
"29","1","boy","4",24,"707",59,30,1
"29","1","boy","4",24,"707",15,20,2
"29","1","girl","4",24,"708",64,28,0
"29","1","girl","4",24,"708",83,21,1
"29","1","girl","4",24,"708",28,28,2
"29","1","boy","2",33,"709",80,24,0
"29","1","boy","2",33,"709",77,29,1
"29","1","boy","2",33,"709",54,29,2
"29","1","boy","3",35,"710",31,25,0
"29","1","boy","3",35,"710",46,24,1
"29","1","boy","4",33,"711",67,31,0
"29","1","boy","4",33,"711",82,31,1
"29","1","boy","4",33,"711",44,29,2
"29","1","girl","2",21,"712",72,25,0
"29","1","girl","2",21,"712",77,28,1
"29","1","boy","6",16,"713",26,17,0
"29","1","boy","6",16,"713",27,15,1
"29","1","boy","6",16,"713",0,14,2
"29","1","boy","4",34,"714",46,24,0
"29","1","boy","4",34,"714",69,28,1
"29","1","boy","4",34,"714",22,33,2
"29","1","girl","2",31,"715",46,19,0
"29","1","girl","2",31,"715",77,23,1
"29","1","girl","2",31,"715",18,24,2
"29","1","boy","4",33,"716",18,21,0
"29","1","boy","4",33,"716",42,30,1
"29","1","boy","4",33,"716",20,29,2
"29","1","boy","2",34,"717",83,36,0
"29","1","boy","2",34,"717",89,29,1
"29","2","girl","4",25,"719",45,27,0
"29","2","girl","4",25,"719",68,24,1
"29","2","girl","5",32,"720",86,35,0
"29","2","girl","5",32,"720",88,35,1
"29","2","girl","5",27,"721",76,31,0
"29","2","girl","5",27,"721",81,35,1
"29","2","girl","5",27,"722",52,30,0
"29","2","girl","5",27,"722",66,30,1
"29","2","girl","4",27,"723",86,34,0
"29","2","girl","4",27,"723",89,34,1
"29","2","girl","4",27,"724",72,22,0
"29","2","girl","4",27,"724",80,27,1
"30","1","girl","3",24,"725",82,33,0
"30","1","girl","3",24,"725",90,33,1
"30","1","girl","3",24,"725",76,38,2
"30","1","girl","3",23,"726",84,23,0
"30","1","girl","3",23,"726",87,29,1
"30","1","girl","3",23,"726",58,35,2
"30","1","boy","2",26,"727",81,29,0
"30","1","boy","2",26,"727",67,37,2
"30","1","boy","4",18,"728",21,8,0
"30","1","boy","4",18,"728",19,17,1
"30","1","boy","4",18,"728",11,31,2
"30","1","boy","9",23,"729",53,28,0
"30","1","boy","9",23,"729",77,22,1
"30","1","girl","3",16,"730",78,28,0
"30","1","girl","3",16,"730",87,30,1
"30","1","girl","9",32,"731",74,28,0
"30","1","girl","9",32,"731",89,30,1
"30","1","girl","9",32,"731",66,35,2
"30","1","girl","4",19,"732",69,22,0
"30","1","girl","4",19,"732",79,21,1
"30","1","girl","4",19,"732",47,27,2
"30","1","girl","4",17,"733",36,12,0
"30","1","girl","4",17,"733",59,22,1
"30","1","girl","4",29,"734",72,19,0
"30","1","girl","4",29,"734",84,25,1
"30","1","girl","4",29,"734",56,25,2
"30","1","boy","4",18,"735",78,27,0
"30","1","boy","4",18,"735",78,32,2
"30","1","girl","4",23,"736",79,22,0
"30","1","girl","4",23,"736",79,27,1
"30","1","girl","4",23,"736",52,30,2
"30","1","boy","2",22,"737",39,13,0
"30","1","boy","2",22,"737",39,12,1
"30","1","boy","2",22,"737",9,18,2
"30","1","boy","4",18,"738",19,19,2
"30","1","girl","9",24,"739",90,35,2
"30","2","boy","3",18,"740",60,28,0
"30","2","boy","3",18,"740",78,26,1
"30","2","boy","3",18,"740",56,36,2
"30","2","girl","4",17,"741",63,19,0
"30","2","girl","4",17,"741",72,22,1
"30","2","girl","4",26,"743",86,23,0
"30","2","girl","4",26,"743",88,32,1
"30","2","girl","4",34,"744",83,34,0
"30","2","girl","4",34,"744",88,36,1
"30","2","girl","4",34,"744",78,37,2
"30","2","girl","4",20,"745",50,31,0
"30","2","girl","4",20,"745",71,30,1
"30","2","girl","9",19,"746",67,28,0
"30","2","girl","9",19,"746",82,26,1
"30","2","girl","9",19,"746",62,32,2
"30","2","girl","4",24,"747",50,28,0
"30","2","girl","4",24,"747",78,33,1
"30","2","girl","4",24,"747",31,38,2
"30","2","girl","4",23,"748",69,30,0
"30","2","girl","4",23,"748",81,26,1
"30","2","girl","4",23,"748",78,32,2
"30","2","girl","3",29,"749",29,30,0
"30","2","girl","3",29,"749",28,35,2
"30","2","girl","9",27,"750",69,24,0
"30","2","girl","9",27,"750",90,29,1
"30","2","girl","8",21,"751",71,25,0
"30","2","girl","8",21,"751",77,25,1
"30","2","girl","8",21,"751",59,30,2
"30","2","girl","4",27,"752",52,29,0
"30","2","girl","4",27,"752",70,31,1
"30","2","girl","4",27,"752",43,32,2
"30","2","boy","7",22,"753",52,33,0
"30","2","boy","7",22,"753",75,31,1
"30","2","boy","7",22,"753",33,34,2
"30","2","girl","2",24,"754",87,27,0
"30","2","girl","2",24,"754",89,33,1
"30","2","girl","2",24,"754",82,35,2
"30","2","girl","2",25,"755",79,33,0
"30","2","girl","2",25,"755",88,25,1
"30","2","girl","2",25,"755",80,34,2
"30","2","boy","3",17,"756",48,20,0
"30","2","boy","3",17,"756",51,29,2
"30","2","girl","4",17,"757",77,26,0
"30","2","girl","4",17,"757",85,27,1
"30","2","boy","2",27,"758",82,25,0
"30","2","boy","2",27,"758",56,35,2
"30","2","girl","2",23,"759",58,21,0
"30","2","girl","2",23,"759",82,24,1
"30","2","girl","4",18,"760",6,12,0
"30","2","girl","4",18,"760",30,10,1
"30","2","girl","4",18,"760",12,11,2
"30","2","boy","4",26,"762",57,25,0
"30","2","boy","4",26,"762",70,19,1
"30","2","boy","4",26,"762",43,25,2
"30","2","girl","4",17,"763",29,15,0
"31","1","boy","4",30,"764",26,18,0
"31","1","boy","4",30,"764",76,21,1
"31","1","boy","4",30,"764",73,39,2
"31","1","boy","2",34,"765",76,35,0
"31","1","boy","2",34,"765",86,37,1
"31","1","boy","2",34,"765",86,39,2
"31","1","boy","2",26,"766",65,29,0
"31","1","boy","2",26,"766",85,29,1
"31","1","boy","2",26,"766",72,37,2
"31","1","boy","1",31,"768",76,32,0
"31","1","boy","1",31,"768",89,37,1
"31","1","boy","1",31,"768",75,39,2
"31","1","girl","4",26,"770",75,28,0
"31","1","girl","4",26,"770",82,31,1
"31","1","girl","4",26,"770",66,36,2
"31","1","boy","4",25,"771",26,17,0
"31","1","boy","4",25,"771",71,20,1
"31","1","girl","4",26,"772",76,25,0
"31","1","girl","4",26,"772",83,28,1
"31","1","girl","4",26,"772",44,35,2
"31","1","girl","2",25,"773",67,24,0
"31","1","girl","2",25,"773",78,15,1
"31","1","girl","2",25,"773",56,30,2
"31","1","boy","2",35,"774",22,33,0
"31","1","boy","2",35,"774",73,32,1
"31","1","boy","2",35,"774",61,35,2
"31","1","boy","2",33,"775",47,35,0
"31","1","boy","2",33,"775",79,30,1
"31","1","boy","2",33,"775",76,37,2
"31","1","girl","5",21,"776",40,20,0
"31","1","girl","5",21,"776",69,18,1
"31","1","girl","5",21,"776",37,34,2
"31","1","girl","6",18,"777",31,20,0
"31","1","girl","6",18,"777",71,19,1
"31","1","girl","6",18,"777",29,30,2
"31","1","girl","4",22,"779",57,22,0
"31","1","girl","4",22,"779",74,23,1
"31","1","girl","4",22,"779",54,31,2
"31","1","boy","3",22,"780",31,18,0
"31","1","boy","3",22,"780",69,25,1
"31","1","boy","3",22,"780",50,30,2
"31","1","boy","4",23,"781",29,14,0
"31","1","boy","4",23,"781",74,15,1
"31","1","boy","4",23,"781",38,33,2
"31","1","boy","4",20,"782",14,13,0
"31","1","boy","4",20,"782",62,20,1
"31","1","boy","4",20,"782",47,35,2
"31","1","girl","8",29,"783",73,34,0
"31","1","girl","8",29,"783",86,24,1
"31","1","girl","8",29,"783",58,31,2
"31","1","boy","5",32,"784",26,27,0
"31","1","boy","5",32,"784",69,21,1
"31","1","boy","5",32,"784",53,35,2
"31","1","boy","5",25,"785",30,26,0
"31","1","boy","5",25,"785",64,32,1
"31","1","boy","5",25,"785",49,37,2
"31","2","boy","2",33,"786",84,33,0
"31","2","boy","2",33,"786",89,39,1
"31","2","boy","2",33,"786",97,40,2
"31","2","boy","4",23,"787",63,28,0
"31","2","boy","4",23,"787",76,21,1
"31","2","boy","4",23,"787",47,30,2
"31","2","girl","3",30,"788",79,34,0
"31","2","girl","3",30,"788",88,33,1
"31","2","girl","3",30,"788",77,39,2
"31","2","girl","3",32,"789",85,38,0
"31","2","girl","3",32,"789",90,38,1
"31","2","girl","3",32,"789",95,40,2
"31","2","girl","2",29,"790",74,35,0
"31","2","girl","2",29,"790",86,33,1
"31","2","girl","2",29,"790",66,38,2
"31","2","girl","2",34,"791",84,36,0
"31","2","girl","2",34,"791",87,40,1
"31","2","girl","2",34,"791",85,40,2
"31","2","boy","2",36,"793",83,40,0
"31","2","boy","2",36,"793",86,37,1
"31","2","boy","2",36,"793",83,40,2
"31","2","boy","2",35,"794",88,35,0
"31","2","boy","2",35,"794",90,30,1
"31","2","boy","2",35,"794",70,36,2
"31","2","boy","3",26,"796",82,37,0
"31","2","boy","3",26,"796",88,33,1
"31","2","boy","3",26,"796",85,39,2
"31","2","boy","3",34,"797",87,40,0
"31","2","boy","3",34,"797",88,40,1
"31","2","boy","3",34,"797",93,40,2
"31","2","boy","2",28,"798",37,33,0
"31","2","boy","2",28,"798",70,36,1
"31","2","boy","2",28,"798",54,33,2
"31","2","girl","4",27,"799",69,30,0
"31","2","girl","4",27,"799",79,33,1
"31","2","girl","4",27,"799",43,36,2
"31","2","girl","3",19,"800",49,24,0
"31","2","girl","3",19,"800",68,21,1
"31","2","girl","3",19,"800",41,33,2
"31","2","boy","9",32,"801",59,27,0
"31","2","boy","9",32,"801",80,28,1
"31","2","boy","9",32,"801",76,37,2
"31","2","girl","4",26,"802",34,22,0
"31","2","girl","4",26,"802",70,24,1
"31","2","girl","4",26,"802",38,35,2
"31","2","girl","9",12,"803",59,13,0
"31","2","girl","9",12,"803",79,10,1
"31","2","girl","9",12,"803",37,28,2
"31","3","boy","9",34,"804",83,35,0
"31","3","boy","9",34,"804",89,35,1
"31","3","boy","9",34,"804",85,37,2
"32","1","girl","4",12,"805",21,20,0
"32","1","girl","4",12,"805",42,17,1
"32","1","girl","4",12,"805",24,22,2
"32","1","girl","2",33,"806",86,33,0
"32","1","girl","2",33,"806",75,36,2
"32","1","girl","9",23,"807",74,30,0
"32","1","girl","9",23,"807",83,32,1
"32","1","girl","9",23,"807",51,37,2
"32","1","girl","5",27,"808",35,24,0
"32","1","girl","5",27,"808",82,32,1
"32","1","girl","5",27,"808",51,32,2
"32","1","girl","3",31,"809",88,32,0
"32","1","girl","3",31,"809",90,34,1
"32","1","girl","3",31,"809",72,34,2
"32","1","girl","2",22,"810",29,21,0
"32","1","girl","2",22,"810",67,27,1
"32","1","girl","2",22,"810",40,34,2
"32","1","girl","2",28,"811",82,29,0
"32","1","girl","2",28,"811",87,33,1
"32","1","girl","2",28,"811",74,32,2
"32","1","girl","9",22,"812",31,24,0
"32","1","girl","9",22,"812",52,18,1
"32","1","girl","9",22,"812",22,23,2
"32","1","girl","4",20,"813",32,16,0
"32","1","girl","4",20,"813",52,19,1
"32","1","girl","4",20,"813",21,18,2
"32","1","girl","4",22,"814",82,36,0
"32","1","girl","4",22,"814",90,39,1
"32","1","girl","4",22,"814",80,37,2
"32","1","girl","2",28,"815",90,33,0
"32","1","girl","2",28,"815",86,33,1
"32","1","girl","2",28,"815",77,31,2
"32","1","girl","4",18,"816",31,20,0
"32","1","girl","4",18,"816",64,25,1
"32","1","girl","4",18,"816",54,32,2
"32","1","girl","5",19,"817",51,31,0
"32","1","girl","5",19,"817",75,29,1
"32","1","girl","5",19,"817",25,32,2
"32","1","girl","4",33,"818",76,31,0
"32","1","girl","4",33,"818",88,32,1
"32","1","girl","4",33,"818",66,35,2
"32","1","girl","6",10,"819",27,17,0
"32","1","girl","6",10,"819",28,23,1
"32","1","girl","4",19,"820",45,23,0
"32","1","girl","4",19,"820",78,26,1
"32","1","girl","4",19,"820",32,25,2
"32","1","girl","3",26,"821",17,18,0
"32","1","girl","3",26,"821",66,22,1
"32","1","girl","9",22,"822",59,29,0
"32","1","girl","9",22,"822",86,31,1
"32","1","girl","9",22,"822",54,37,2
"32","1","girl","1",19,"823",70,30,0
"32","1","girl","1",19,"823",82,24,1
"32","1","girl","1",19,"823",50,34,2
"32","1","girl","2",32,"824",51,34,0
"32","1","girl","2",32,"824",85,32,1
"32","1","girl","2",32,"824",59,34,2
"32","1","girl","2",14,"825",30,11,0
"32","1","girl","2",14,"825",66,12,1
"32","1","girl","2",14,"825",25,13,2
"32","1","girl","4",22,"826",58,26,0
"32","1","girl","4",22,"826",79,29,1
"32","1","girl","4",22,"826",45,30,2
"32","1","girl","2",28,"827",23,18,0
"32","1","girl","2",28,"827",24,18,1
"32","1","girl","2",13,"828",47,17,0
"32","1","girl","2",13,"828",64,23,1
"32","1","girl","2",13,"828",26,27,2
"32","1","girl","5",23,"829",40,14,0
"32","1","girl","5",23,"829",63,16,1
"32","1","girl","5",23,"829",25,21,2
"32","1","girl","5",17,"830",56,22,0
"32","1","girl","5",17,"830",71,31,1
"32","1","girl","5",17,"830",33,19,2
"33","1","girl","4",32,"831",57,30,0
"33","1","girl","4",32,"831",63,24,1
"33","1","girl","4",32,"831",46,31,2
"33","1","girl","6",23,"832",24,20,0
"33","1","girl","6",23,"832",41,25,1
"33","1","girl","6",23,"832",17,21,2
"33","1","boy","7",26,"833",64,35,0
"33","1","boy","7",26,"833",82,23,1
"33","1","boy","7",26,"833",34,26,2
"33","1","boy","4",16,"834",16,21,0
"33","1","boy","4",16,"834",33,13,1
"33","1","boy","4",16,"834",15,11,2
"33","1","boy","4",24,"835",50,27,0
"33","1","boy","4",24,"835",60,20,1
"33","1","boy","4",24,"835",45,23,2
"33","1","girl","3",23,"836",82,28,1
"33","1","girl","3",23,"836",57,25,2
"33","1","boy","9",22,"837",40,27,1
"33","1","boy","9",22,"837",16,22,2
"33","1","boy","4",24,"838",69,28,0
"33","1","boy","4",24,"838",87,26,1
"33","1","boy","4",24,"838",67,30,2
"33","1","boy","4",23,"841",37,28,0
"33","1","boy","4",23,"841",71,31,1
"33","1","boy","4",23,"841",28,24,2
"33","1","girl","4",29,"842",81,34,0
"33","1","girl","4",29,"842",87,36,1
"33","1","girl","4",29,"842",87,38,2
"33","1","girl","5",11,"843",45,19,0
"33","1","girl","5",11,"843",61,17,1
"33","1","girl","5",11,"843",23,18,2
"33","1","girl","9",18,"844",36,18,1
"33","1","girl","9",18,"844",23,21,2
"33","1","boy","6",14,"845",18,22,0
"33","1","boy","6",14,"845",61,15,1
"33","1","boy","6",14,"845",31,24,2
"33","1","boy","3",25,"846",28,24,0
"33","1","boy","3",25,"846",28,22,1
"33","1","girl","6",21,"847",36,27,0
"33","1","girl","6",21,"847",73,17,1
"33","1","girl","6",21,"847",30,28,2
"33","1","boy","4",25,"848",45,30,0
"33","1","boy","4",25,"848",74,15,1
"33","1","boy","4",25,"848",41,30,2
"33","1","boy","3",27,"849",81,31,0
"33","1","boy","3",27,"849",74,28,1
"33","1","boy","3",27,"849",67,32,2
"33","1","girl","4",22,"850",56,24,0
"33","1","girl","4",22,"850",78,17,1
"33","1","girl","4",22,"850",45,23,2
"33","1","boy","6",24,"851",81,33,0
"33","1","boy","6",24,"851",78,27,1
"33","1","boy","6",24,"851",47,33,2
"33","1","girl","6",30,"852",70,27,0
"33","1","girl","6",30,"852",80,22,1
"33","1","girl","6",30,"852",37,35,2
"33","1","girl","2",24,"853",71,29,0
"33","1","girl","2",24,"853",83,24,1
